relative_ms,protocol,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7
57687,CAN,512,2,16,59,1,150,82,0,0
57700,CAN,256,4,104,61,113,215,255,0,0
57712,CAN,512,203,15,141,255,154,84,0,0
57725,CAN,256,217,106,43,101,52,0,0,0
57737,CAN,512,8,16,167,253,149,82,0,0
57750,CAN,256,244,75,38,81,83,255,0,0
57762,CAN,512,174,16,6,255,155,80,0,0
57775,CAN,256,235,80,54,100,169,0,0,0
57787,CAN,512,146,16,198,254,161,90,0,0
57800,CAN,256,84,108,66,131,97,254,0,0
57812,CAN,512,94,16,22,1,168,81,0,0
57825,CAN,256,136,90,64,97,40,255,0,0
57837,CAN,512,240,16,79,1,163,89,0,0
57850,CAN,256,195,90,46,113,118,255,0,0
57862,CAN,512,227,16,223,1,160,95,0,0
57875,CAN,256,76,87,50,88,194,255,0,0
57887,CAN,512,161,16,99,255,170,88,0,0
57900,CAN,256,26,110,93,57,49,0,0,0
57912,CAN,512,215,15,43,2,149,82,0,0
57925,CAN,256,101,101,76,88,220,255,0,0
57937,CAN,512,156,16,20,253,148,83,0,0
57950,CAN,256,109,107,31,81,200,0,0,0
57962,CAN,512,168,16,72,1,160,89,0,0
57975,CAN,256,52,96,9,73,183,254,0,0
57987,CAN,512,113,16,1,0,171,80,0,0
58000,CAN,256,174,83,54,101,36,0,0,0
58012,CAN,512,30,16,177,2,154,83,0,0
58025,CAN,256,11,87,34,74,110,255,0,0
58037,CAN,512,205,16,77,2,155,86,0,0
58050,CAN,256,5,82,122,111,41,255,0,0
58062,CAN,512,45,16,28,254,166,85,0,0
58075,CAN,256,114,63,66,91,174,0,0,0
58087,CAN,512,205,15,16,0,152,85,0,0
58100,CAN,256,195,94,87,83,169,0,0,0
58112,CAN,512,47,17,47,0,152,83,0,0
58125,CAN,256,40,95,57,103,36,1,0,0
58137,CAN,512,177,15,55,255,150,90,0,0
58150,CAN,256,15,95,42,136,53,0,0,0
58162,CAN,512,58,16,199,0,152,84,0,0
58175,CAN,256,55,97,31,71,214,0,0,0
58187,CAN,512,243,15,19,254,168,82,0,0
58200,CAN,256,179,91,59,92,160,255,0,0
58212,CAN,512,133,16,147,254,157,84,0,0
58225,CAN,256,75,94,48,102,75,254,0,0
58237,CAN,512,181,16,77,254,173,87,0,0
58250,CAN,256,95,93,60,111,83,0,0,0
58262,CAN,512,19,16,11,2,149,85,0,0
58275,CAN,256,177,69,44,95,39,0,0,0
58287,CAN,512,131,16,101,0,170,85,0,0
58300,CAN,256,93,91,59,122,14,255,0,0
58312,CAN,512,22,16,128,252,156,93,0,0
58325,CAN,256,163,67,37,83,12,0,0,0
58337,CAN,512,229,16,112,4,153,83,0,0
58350,CAN,256,207,99,55,101,88,255,0,0
58362,CAN,512,89,16,189,1,157,84,0,0
58375,CAN,256,146,97,63,97,141,0,0,0
58387,CAN,512,105,16,216,255,159,85,0,0
58400,CAN,256,219,80,57,93,252,255,0,0
58412,CAN,512,44,16,151,2,156,77,0,0
58425,CAN,256,179,78,52,107,190,0,0,0
58437,CAN,512,34,16,138,0,165,83,0,0
58450,CAN,256,232,77,91,126,249,255,0,0
58462,CAN,512,247,15,107,255,173,82,0,0
58475,CAN,256,165,106,119,86,62,1,0,0
58487,CAN,512,113,16,220,252,167,81,0,0
58500,CAN,256,244,93,64,78,173,255,0,0
58512,CAN,512,199,16,2,255,158,85,0,0
58525,CAN,256,58,86,34,96,137,255,0,0
58537,CAN,512,87,16,221,255,159,93,0,0
58550,CAN,256,189,87,84,114,148,0,0,0
58562,CAN,512,130,16,244,253,168,89,0,0
58575,CAN,256,14,90,64,68,9,1,0,0
58587,CAN,512,44,16,156,2,159,93,0,0
58600,CAN,256,96,96,79,100,251,255,0,0
58612,CAN,512,201,15,152,1,161,78,0,0
58625,CAN,256,133,69,61,82,173,0,0,0
58637,CAN,512,128,16,113,252,170,70,0,0
58650,CAN,256,8,84,55,98,74,0,0,0
58662,CAN,512,247,15,18,2,162,79,0,0
58675,CAN,256,94,90,17,124,228,0,0,0
58687,CAN,512,104,16,30,1,165,85,0,0
58700,CAN,256,241,90,91,126,247,254,0,0
58712,CAN,512,133,16,226,255,158,73,0,0
58725,CAN,256,231,119,26,112,204,255,0,0
58737,CAN,512,6,16,75,1,148,96,0,0
58750,CAN,256,156,99,33,111,244,254,0,0
58762,CAN,512,133,16,238,252,148,81,0,0
58775,CAN,256,142,89,6,117,192,255,0,0
58787,CAN,512,226,16,39,0,162,91,0,0
58800,CAN,256,120,80,69,88,198,255,0,0
58812,CAN,512,155,16,182,252,155,82,0,0
58825,CAN,256,56,92,63,120,77,0,0,0
58837,CAN,512,11,16,221,1,159,77,0,0
58850,CAN,256,225,80,52,103,195,255,0,0
58862,CAN,512,25,16,206,0,159,82,0,0
58875,CAN,256,118,114,86,133,144,0,0,0
58887,CAN,512,244,16,255,254,158,78,0,0
58900,CAN,256,211,104,51,130,86,255,0,0
58912,CAN,512,130,16,253,253,153,91,0,0
58925,CAN,256,231,98,39,152,170,255,0,0
58937,CAN,512,9,16,66,255,166,88,0,0
58950,CAN,256,213,92,77,94,33,255,0,0
58962,CAN,512,88,16,213,251,156,93,0,0
58975,CAN,256,192,69,66,108,241,255,0,0
58987,CAN,512,113,16,150,0,165,86,0,0
59000,CAN,256,154,100,57,83,221,0,0,0
59012,CAN,512,69,16,232,252,153,83,0,0
59025,CAN,256,215,81,91,151,60,0,0,0
59037,CAN,512,45,16,250,252,153,82,0,0
59050,CAN,256,46,107,68,120,251,255,0,0
59062,CAN,512,124,16,56,254,172,86,0,0
59075,CAN,256,105,107,53,107,205,254,0,0
59087,CAN,512,83,16,63,0,160,80,0,0
59100,CAN,256,185,73,65,100,189,254,0,0
59112,CAN,512,143,16,174,253,157,85,0,0
59125,CAN,256,161,72,65,90,147,255,0,0
59137,CAN,512,225,16,124,2,170,85,0,0
59150,CAN,256,118,86,45,105,225,0,0,0
59162,CAN,512,1,16,68,0,160,81,0,0
59175,CAN,256,116,93,44,105,92,0,0,0
59187,CAN,512,18,16,41,3,159,90,0,0
59200,CAN,256,125,89,46,53,21,0,0,0
59212,CAN,512,41,16,52,254,158,84,0,0
59225,CAN,256,155,86,79,82,16,0,0,0
59237,CAN,512,181,16,195,0,167,80,0,0
59250,CAN,256,151,97,41,99,250,254,0,0
59262,CAN,512,143,16,9,0,164,82,0,0
59275,CAN,256,135,79,40,115,173,255,0,0
59287,CAN,512,168,15,6,0,156,80,0,0
59300,CAN,256,111,115,70,138,69,0,0,0
59312,CAN,512,28,17,251,0,162,86,0,0
59325,CAN,256,200,78,84,59,238,255,0,0
59337,CAN,512,59,16,12,1,153,79,0,0
59350,CAN,256,220,87,45,130,27,0,0,0
59362,CAN,512,110,16,245,0,158,85,0,0
59375,CAN,256,153,88,71,108,8,255,0,0
59387,CAN,512,148,17,167,254,156,80,0,0
59400,CAN,256,146,93,25,141,117,255,0,0
59412,CAN,512,68,16,38,1,162,84,0,0
59425,CAN,256,26,88,60,104,82,254,0,0
59437,CAN,512,14,17,134,0,168,84,0,0
59450,CAN,256,139,94,57,50,45,254,0,0
59462,CAN,512,36,16,101,253,174,89,0,0
59475,CAN,256,17,113,26,103,48,255,0,0
59487,CAN,512,151,16,99,0,151,83,0,0
59500,CAN,256,100,91,81,101,174,255,0,0
59512,CAN,512,229,15,143,0,158,79,0,0
59525,CAN,256,159,69,81,126,238,255,0,0
59537,CAN,512,108,16,234,2,162,92,0,0
59550,CAN,256,172,87,59,114,51,255,0,0
59562,CAN,512,174,16,230,2,175,75,0,0
59575,CAN,256,247,103,33,78,148,0,0,0
59587,CAN,512,10,17,160,0,167,96,0,0
59600,CAN,256,178,103,76,91,203,255,0,0
59612,CAN,512,249,15,149,0,154,80,0,0
59625,CAN,256,82,99,64,99,113,255,0,0
59637,CAN,512,106,16,155,1,149,88,0,0
59650,CAN,256,180,103,13,106,192,0,0,0
59662,CAN,512,225,16,200,1,150,77,0,0
59675,CAN,256,149,91,36,103,86,0,0,0
59687,CAN,512,162,16,4,254,167,81,0,0
59700,CAN,256,75,103,33,86,145,0,0,0
59712,CAN,512,128,16,81,255,159,85,0,0
59725,CAN,256,77,95,52,129,168,253,0,0
59737,CAN,512,18,16,193,255,163,84,0,0
59750,CAN,256,73,96,60,77,112,255,0,0
59762,CAN,512,20,16,72,3,155,81,0,0
59775,CAN,256,1,55,40,126,241,255,0,0
59787,CAN,512,101,16,212,0,150,77,0,0
59800,CAN,256,40,93,65,101,45,255,0,0
59812,CAN,512,144,16,70,0,152,78,0,0
59825,CAN,256,233,76,56,114,130,255,0,0
59837,CAN,512,153,16,104,1,165,84,0,0
59850,CAN,256,20,89,64,69,135,0,0,0
59862,CAN,512,22,16,10,254,175,84,0,0
59875,CAN,256,107,79,58,146,60,1,0,0
59887,CAN,512,41,17,149,2,159,85,0,0
59900,CAN,256,245,97,53,57,188,0,0,0
59912,CAN,512,10,16,253,255,155,90,0,0
59925,CAN,256,128,91,67,89,231,254,0,0
59937,CAN,512,98,16,104,254,158,76,0,0
59950,CAN,256,122,89,58,84,105,255,0,0
59962,CAN,512,121,16,241,255,151,85,0,0
59975,CAN,256,77,97,38,55,214,255,0,0
59987,CAN,512,222,16,15,1,171,74,0,0
60000,CAN,256,198,114,53,89,113,255,0,0
60012,CAN,512,10,16,216,1,157,81,0,0
60025,CAN,256,127,105,43,98,31,255,0,0
60037,CAN,512,4,17,129,253,157,92,0,0
60050,CAN,256,191,103,58,130,241,255,0,0
60062,CAN,512,202,16,59,4,150,85,0,0
60075,CAN,256,132,94,55,63,162,1,0,0
60087,CAN,512,29,17,27,253,156,84,0,0
60100,CAN,256,86,87,60,103,54,0,0,0
60112,CAN,512,168,16,13,2,157,93,0,0
60125,CAN,256,54,102,95,105,11,0,0,0
60137,CAN,512,198,16,179,2,162,84,0,0
60150,CAN,256,68,102,35,99,244,254,0,0
60162,CAN,512,128,16,161,255,159,76,0,0
60175,CAN,256,201,94,53,113,188,255,0,0
60187,CAN,512,52,16,150,3,152,81,0,0
60200,CAN,256,22,95,62,71,26,255,0,0
60212,CAN,512,126,16,89,255,160,83,0,0
60225,CAN,256,179,103,57,122,233,254,0,0
60237,CAN,512,11,17,125,0,162,83,0,0
60250,CAN,256,242,94,28,123,90,255,0,0
60262,CAN,512,189,16,249,255,159,84,0,0
60275,CAN,256,170,92,42,71,168,254,0,0
60287,CAN,512,54,16,166,0,146,87,0,0
60300,CAN,256,221,88,90,44,224,255,0,0
60312,CAN,512,6,16,53,254,160,85,0,0
60325,CAN,256,135,75,62,125,131,255,0,0
60337,CAN,512,252,15,209,2,154,83,0,0
60350,CAN,256,111,121,92,104,112,0,0,0
60362,CAN,512,211,16,57,0,151,86,0,0
60375,CAN,256,124,91,83,78,176,0,0,0
60387,CAN,512,123,16,134,250,169,90,0,0
60400,CAN,256,111,96,41,104,214,255,0,0
60412,CAN,512,124,16,72,2,157,77,0,0
60425,CAN,256,190,105,75,97,246,0,0,0
60437,CAN,512,175,16,85,253,150,87,0,0
60450,CAN,256,164,119,74,116,144,255,0,0
60462,CAN,512,57,16,231,0,162,87,0,0
60475,CAN,256,105,78,71,101,179,255,0,0
60487,CAN,512,248,16,165,1,168,85,0,0
60500,CAN,256,90,99,58,99,107,0,0,0
60512,CAN,512,89,16,60,255,159,79,0,0
60525,CAN,256,166,100,74,72,207,1,0,0
60537,CAN,512,67,16,141,255,150,81,0,0
60550,CAN,256,78,84,43,95,183,255,0,0
60562,CAN,512,149,16,119,0,166,78,0,0
60575,CAN,256,157,106,74,88,141,254,0,0
60587,CAN,512,138,16,147,255,164,85,0,0
60600,CAN,256,50,71,61,107,217,255,0,0
60612,CAN,512,243,15,63,255,147,88,0,0
60625,CAN,256,31,83,72,134,36,255,0,0
60637,CAN,512,245,16,178,255,157,79,0,0
60650,CAN,256,229,85,46,105,54,254,0,0
60662,CAN,512,170,16,230,255,176,76,0,0
60675,CAN,256,69,110,72,93,48,1,0,0
60687,CAN,512,50,16,47,254,156,84,0,0
60700,CAN,256,93,109,45,149,104,255,0,0
60712,CAN,512,131,16,240,1,159,83,0,0
60725,CAN,256,9,72,76,97,8,1,0,0
60737,CAN,512,108,16,204,255,156,75,0,0
60750,CAN,256,56,100,31,97,211,255,0,0
60762,CAN,512,69,16,150,255,157,84,0,0
60775,CAN,256,62,103,75,94,68,0,0,0
60787,CAN,512,143,16,85,4,163,83,0,0
60800,CAN,256,175,109,50,72,160,255,0,0
60812,CAN,512,162,16,60,0,156,82,0,0
60825,CAN,256,208,86,74,78,154,255,0,0
60837,CAN,512,105,16,220,255,159,79,0,0
60850,CAN,256,203,88,79,96,170,254,0,0
60862,CAN,512,36,16,156,1,148,85,0,0
60875,CAN,256,155,101,48,91,234,255,0,0
60887,CAN,512,113,16,207,254,173,83,0,0
60900,CAN,256,6,104,35,78,86,1,0,0
60912,CAN,512,176,16,115,255,152,93,0,0
60925,CAN,256,52,80,61,71,107,255,0,0
60937,CAN,512,73,16,244,255,156,93,0,0
60950,CAN,256,168,73,54,91,245,255,0,0
60962,CAN,512,64,16,13,2,161,80,0,0
60975,CAN,256,168,89,30,98,202,255,0,0
60987,CAN,512,238,16,83,0,158,90,0,0
61000,CAN,256,160,73,71,53,81,0,0,0
61012,CAN,512,228,16,53,255,156,77,0,0
61025,CAN,256,62,97,83,90,139,255,0,0
61037,CAN,512,127,16,182,1,153,85,0,0
61050,CAN,256,63,82,79,97,208,255,0,0
61062,CAN,512,122,16,26,3,151,84,0,0
61075,CAN,256,81,92,69,117,51,0,0,0
61087,CAN,512,142,16,150,254,166,93,0,0
61100,CAN,256,140,84,71,113,64,1,0,0
61112,CAN,512,170,16,202,255,155,82,0,0
61125,CAN,256,54,101,91,112,130,0,0,0
61137,CAN,512,144,16,9,2,165,84,0,0
61150,CAN,256,54,123,51,70,216,0,0,0
61162,CAN,512,39,16,181,254,147,79,0,0
61175,CAN,256,6,100,62,68,56,255,0,0
61187,CAN,512,182,15,82,2,167,75,0,0
61200,CAN,256,35,82,102,103,78,0,0,0
61212,CAN,512,194,16,74,0,168,88,0,0
61225,CAN,256,81,86,61,116,163,0,0,0
61237,CAN,512,85,16,151,0,147,80,0,0
61250,CAN,256,230,85,14,103,15,255,0,0
61262,CAN,512,222,15,240,255,154,87,0,0
61275,CAN,256,195,94,53,128,164,255,0,0
61287,CAN,512,181,16,202,255,162,84,0,0
61300,CAN,256,56,91,64,110,217,254,0,0
61312,CAN,512,231,16,126,0,156,86,0,0
61325,CAN,256,136,98,88,124,205,255,0,0
61337,CAN,512,96,16,167,1,152,80,0,0
61350,CAN,256,109,98,28,118,222,255,0,0
61362,CAN,512,152,16,175,3,151,96,0,0
61375,CAN,256,102,98,47,62,49,0,0,0
61387,CAN,512,153,16,177,254,172,87,0,0
61400,CAN,256,240,117,53,124,115,255,0,0
61412,CAN,512,122,16,19,1,158,92,0,0
61425,CAN,256,117,84,69,88,148,1,0,0
61437,CAN,512,142,16,196,0,146,78,0,0
61450,CAN,256,22,104,84,96,74,0,0,0
61462,CAN,512,177,16,246,1,159,75,0,0
61475,CAN,256,222,85,67,100,217,255,0,0
61487,CAN,512,214,15,71,1,170,80,0,0
61500,CAN,256,194,90,64,75,227,255,0,0
61512,CAN,512,27,16,27,0,138,88,0,0
61525,CAN,256,69,107,80,127,34,0,0,0
61537,CAN,512,237,15,6,0,168,77,0,0
61550,CAN,256,126,87,81,94,240,255,0,0
61562,CAN,512,159,16,58,0,149,78,0,0
61575,CAN,256,35,77,62,89,239,0,0,0
61587,CAN,512,14,16,1,0,151,88,0,0
61600,CAN,256,26,118,61,105,11,0,0,0
61612,CAN,512,78,16,24,2,149,91,0,0
61625,CAN,256,129,102,67,121,135,0,0,0
61637,CAN,512,76,16,112,0,153,78,0,0
61650,CAN,256,92,81,61,83,217,0,0,0
61662,CAN,512,193,15,135,254,159,82,0,0
61675,CAN,256,50,87,60,84,240,255,0,0
61687,CAN,512,28,16,251,254,149,76,0,0
61700,CAN,256,181,93,77,101,116,255,0,0
61712,CAN,512,184,16,226,253,161,81,0,0
61725,CAN,256,187,109,38,102,131,255,0,0
61737,CAN,512,95,16,56,1,158,89,0,0
61750,CAN,256,186,88,50,80,107,255,0,0
61762,CAN,512,146,16,43,3,173,71,0,0
61775,CAN,256,87,96,41,94,149,255,0,0
61787,CAN,512,123,16,128,0,170,85,0,0
61800,CAN,256,58,99,51,133,64,0,0,0
61812,CAN,512,94,16,87,0,160,84,0,0
61825,CAN,256,192,89,68,98,65,1,0,0
61837,CAN,512,66,16,156,253,161,86,0,0
61850,CAN,256,223,97,60,104,223,0,0,0
61862,CAN,512,158,16,83,0,152,91,0,0
61875,CAN,256,92,100,75,137,199,255,0,0
61887,CAN,512,133,16,231,0,159,85,0,0
61900,CAN,256,168,92,73,116,202,0,0,0
61912,CAN,512,176,16,161,1,161,86,0,0
61925,CAN,256,36,83,33,97,153,255,0,0
61937,CAN,512,95,16,115,2,160,95,0,0
61950,CAN,256,67,74,53,96,195,0,0,0
61962,CAN,512,61,16,18,3,165,92,0,0
61975,CAN,256,131,101,78,82,64,0,0,0
61987,CAN,512,92,16,134,254,153,85,0,0
62000,CAN,256,156,110,53,141,234,255,0,0
62012,CAN,512,37,16,90,1,160,88,0,0
62025,CAN,256,8,110,111,104,70,0,0,0
62037,CAN,512,163,16,124,2,160,91,0,0
62050,CAN,256,109,72,58,135,142,0,0,0
62062,CAN,512,140,16,238,253,163,85,0,0
62075,CAN,256,64,78,96,68,98,0,0,0
62087,CAN,512,97,16,144,255,152,78,0,0
62100,CAN,256,199,98,49,63,0,0,0,0
62112,CAN,512,105,16,46,2,148,78,0,0
62125,CAN,256,6,88,92,122,189,0,0,0
62137,CAN,512,55,16,183,0,156,90,0,0
62150,CAN,256,133,56,72,80,64,1,0,0
62162,CAN,512,223,16,186,2,154,87,0,0
62175,CAN,256,70,93,76,113,98,0,0,0
62187,CAN,512,25,16,123,0,158,77,0,0
62200,CAN,256,203,102,41,95,169,255,0,0
62212,CAN,512,92,16,118,4,157,76,0,0
62225,CAN,256,88,87,38,106,156,0,0,0
62237,CAN,512,12,17,107,253,158,91,0,0
62250,CAN,256,252,70,91,99,122,255,0,0
62262,CAN,512,53,16,33,0,164,73,0,0
62275,CAN,256,57,89,54,77,221,254,0,0
62287,CAN,512,118,16,22,4,167,80,0,0
62300,CAN,256,181,75,54,86,31,1,0,0
62312,CAN,512,19,16,250,0,150,76,0,0
62325,CAN,256,154,76,86,89,176,254,0,0
62337,CAN,512,241,15,151,253,147,86,0,0
62350,CAN,256,148,100,92,99,28,1,0,0
62362,CAN,512,253,15,188,0,172,80,0,0
62375,CAN,256,128,114,28,119,148,0,0,0
62387,CAN,512,97,16,224,1,159,84,0,0
62400,CAN,256,28,94,62,83,61,0,0,0
62412,CAN,512,162,16,56,254,145,90,0,0
62425,CAN,256,211,93,84,119,24,255,0,0
62437,CAN,512,68,16,211,254,147,80,0,0
62450,CAN,256,121,93,53,85,112,255,0,0
62462,CAN,512,108,16,240,0,158,79,0,0
62475,CAN,256,45,85,82,109,16,0,0,0
62487,CAN,512,159,16,80,0,153,89,0,0
62500,CAN,256,103,95,67,100,167,255,0,0
62512,CAN,512,169,15,73,255,161,87,0,0
62525,CAN,256,71,86,68,74,4,0,0,0
62537,CAN,512,72,16,203,255,156,86,0,0
62550,CAN,256,101,99,52,91,144,255,0,0
62562,CAN,512,38,16,32,252,165,86,0,0
62575,CAN,256,103,109,71,83,32,254,0,0
62587,CAN,512,6,16,197,1,157,82,0,0
62600,CAN,256,32,102,90,120,49,0,0,0
62612,CAN,512,155,16,75,254,154,91,0,0
62625,CAN,256,75,74,47,135,212,0,0,0
62637,CAN,512,186,16,59,255,170,90,0,0
62650,CAN,256,125,101,40,132,70,0,0,0
62662,CAN,512,39,16,96,3,138,73,0,0
62675,CAN,256,124,74,56,115,236,254,0,0
62687,CAN,512,104,16,197,255,160,84,0,0
62700,CAN,256,215,105,26,93,199,255,0,0
62712,CAN,512,190,16,167,1,158,86,0,0
62725,CAN,256,230,71,44,119,191,255,0,0
62737,CAN,512,166,16,45,254,155,78,0,0
62750,CAN,256,144,98,44,92,241,255,0,0
62762,CAN,512,55,16,79,255,173,88,0,0
62775,CAN,256,152,84,57,86,77,254,0,0
62787,CAN,512,178,16,131,0,164,84,0,0
62800,CAN,256,41,80,44,114,229,255,0,0
62812,CAN,512,233,15,179,254,164,82,0,0
62825,CAN,256,188,82,75,104,109,1,0,0
62837,CAN,512,238,16,181,0,159,87,0,0
62850,CAN,256,73,86,66,80,33,254,0,0
62862,CAN,512,88,16,11,4,169,76,0,0
62875,CAN,256,118,107,49,143,132,255,0,0
62887,CAN,512,48,16,128,254,159,85,0,0
62900,CAN,256,124,95,70,88,213,255,0,0
62912,CAN,512,217,16,238,255,171,87,0,0
62925,CAN,256,60,98,67,96,61,0,0,0
62937,CAN,512,99,16,11,0,159,83,0,0
62950,CAN,256,19,99,86,104,109,255,0,0
62962,CAN,512,42,16,85,0,151,89,0,0
62975,CAN,256,128,87,4,94,131,255,0,0
62987,CAN,512,103,16,87,253,144,78,0,0
63000,CAN,256,112,102,57,95,212,0,0,0
63012,CAN,512,245,15,251,254,154,83,0,0
63025,CAN,256,155,100,37,104,222,255,0,0
63037,CAN,512,128,16,50,254,151,86,0,0
63050,CAN,256,84,67,39,107,223,253,0,0
63062,CAN,512,24,16,94,1,159,86,0,0
63075,CAN,256,226,73,82,86,165,255,0,0
63087,CAN,512,1,17,208,0,154,79,0,0
63100,CAN,256,214,97,53,132,230,255,0,0
63112,CAN,512,91,16,221,254,157,83,0,0
63125,CAN,256,138,89,69,102,237,255,0,0
63137,CAN,512,234,15,180,253,162,84,0,0
63150,CAN,256,8,93,22,92,17,255,0,0
63162,CAN,512,191,16,23,3,168,85,0,0
63175,CAN,256,247,102,41,121,12,255,0,0
63187,CAN,512,171,16,142,254,159,89,0,0
63200,CAN,256,228,76,65,126,64,0,0,0
63212,CAN,512,142,16,85,1,160,83,0,0
63225,CAN,256,73,101,44,77,127,0,0,0
63237,CAN,512,137,16,38,0,147,81,0,0
63250,CAN,256,27,116,67,155,117,0,0,0
63262,CAN,512,12,16,100,255,159,87,0,0
63275,CAN,256,93,120,56,113,81,255,0,0
63287,CAN,512,16,16,213,0,170,84,0,0
63300,CAN,256,63,94,72,69,19,0,0,0
63312,CAN,512,250,16,20,255,157,93,0,0
63325,CAN,256,222,129,48,85,33,0,0,0
63337,CAN,512,38,16,202,0,163,92,0,0
63350,CAN,256,36,72,60,108,23,1,0,0
63362,CAN,512,66,16,206,255,152,83,0,0
63375,CAN,256,101,97,47,108,97,0,0,0
63387,CAN,512,53,16,73,0,172,86,0,0
63400,CAN,256,250,80,83,107,1,1,0,0
63412,CAN,512,47,16,132,1,157,81,0,0
63425,CAN,256,129,88,60,132,216,255,0,0
63437,CAN,512,7,16,16,254,167,87,0,0
63450,CAN,256,7,97,44,114,80,0,0,0
63462,CAN,512,19,16,180,252,149,88,0,0
63475,CAN,256,157,95,69,130,186,255,0,0
63487,CAN,512,225,16,57,0,153,92,0,0
63500,CAN,256,120,126,71,114,48,254,0,0
63512,CAN,512,37,16,27,1,161,82,0,0
63525,CAN,256,48,90,68,108,36,0,0,0
63537,CAN,512,4,16,153,254,152,87,0,0
63550,CAN,256,149,71,27,68,83,0,0,0
63562,CAN,512,228,16,54,254,163,79,0,0
63575,CAN,256,254,65,59,104,200,0,0,0
63587,CAN,512,119,16,180,253,154,82,0,0
63600,CAN,256,203,81,66,157,81,0,0,0
63612,CAN,512,214,16,53,255,151,87,0,0
63625,CAN,256,95,96,52,135,82,1,0,0
63637,CAN,512,135,16,151,254,155,85,0,0
63650,CAN,256,198,107,64,135,137,255,0,0
63662,CAN,512,183,16,136,255,166,89,0,0
63675,CAN,256,177,74,80,106,240,255,0,0
63687,CAN,512,122,16,211,254,162,82,0,0
63700,CAN,256,2,82,23,91,53,0,0,0
63712,CAN,512,83,16,104,254,157,92,0,0
63725,CAN,256,202,89,65,105,127,255,0,0
63737,CAN,512,157,16,102,255,159,77,0,0
63750,CAN,256,223,101,79,90,101,255,0,0
63762,CAN,512,172,16,188,1,144,93,0,0
63775,CAN,256,221,106,36,82,228,0,0,0
63787,CAN,512,126,16,244,254,167,89,0,0
63800,CAN,256,217,97,62,80,2,255,0,0
63812,CAN,512,109,16,249,0,159,86,0,0
63825,CAN,256,143,108,83,73,157,0,0,0
63837,CAN,512,95,16,73,255,147,92,0,0
63850,CAN,256,35,84,54,117,96,0,0,0
63862,CAN,512,57,16,94,1,163,81,0,0
63875,CAN,256,16,71,55,95,58,254,0,0
63887,CAN,512,51,16,116,255,161,91,0,0
63900,CAN,256,217,110,71,113,241,255,0,0
63912,CAN,512,59,16,102,2,161,84,0,0
63925,CAN,256,73,99,74,104,85,0,0,0
63937,CAN,512,63,16,138,253,152,81,0,0
63950,CAN,256,91,94,20,114,207,255,0,0
63962,CAN,512,46,16,28,255,161,74,0,0
63975,CAN,256,93,92,118,88,89,255,0,0
63987,CAN,512,246,15,247,252,153,86,0,0
64000,CAN,256,74,102,41,125,32,1,0,0
64012,CAN,512,56,16,168,255,156,85,0,0
64025,CAN,256,7,95,38,137,193,255,0,0
64037,CAN,512,241,16,122,255,162,89,0,0
64050,CAN,256,35,92,73,97,170,255,0,0
64062,CAN,512,85,16,207,3,148,82,0,0
64075,CAN,256,109,78,62,99,55,0,0,0
64087,CAN,512,153,16,201,0,159,86,0,0
64100,CAN,256,156,90,74,84,78,0,0,0
64112,CAN,512,204,16,229,1,152,74,0,0
64125,CAN,256,218,86,54,96,127,0,0,0
64137,CAN,512,93,16,33,254,155,81,0,0
64150,CAN,256,90,84,10,96,77,254,0,0
64162,CAN,512,11,16,16,254,169,82,0,0
64175,CAN,256,45,80,55,116,39,0,0,0
64187,CAN,512,114,16,252,255,168,93,0,0
64200,CAN,256,134,105,70,63,213,255,0,0
64212,CAN,512,241,15,3,2,157,88,0,0
64225,CAN,256,106,111,66,90,211,255,0,0
64237,CAN,512,185,16,7,0,164,83,0,0
64250,CAN,256,185,127,45,104,12,1,0,0
64262,CAN,512,91,16,167,0,172,84,0,0
64275,CAN,256,209,77,21,73,11,0,0,0
64287,CAN,512,56,16,193,1,162,89,0,0
64300,CAN,256,229,77,68,80,219,0,0,0
64312,CAN,512,139,16,6,254,161,79,0,0
64325,CAN,256,38,81,52,101,227,254,0,0
64337,CAN,512,15,16,1,3,152,85,0,0
64350,CAN,256,20,79,86,107,56,0,0,0
64362,CAN,512,216,15,192,0,150,85,0,0
64375,CAN,256,62,79,49,138,253,254,0,0
64387,CAN,512,247,15,122,0,168,94,0,0
64400,CAN,256,53,85,91,111,68,1,0,0
64412,CAN,512,92,16,166,255,147,86,0,0
64425,CAN,256,68,101,77,147,153,255,0,0
64437,CAN,512,98,16,100,0,146,90,0,0
64450,CAN,256,177,96,52,91,57,255,0,0
64462,CAN,512,81,16,118,250,159,84,0,0
64475,CAN,256,222,74,54,108,52,255,0,0
64487,CAN,512,154,16,139,0,165,87,0,0
64500,CAN,256,151,81,78,85,139,255,0,0
64512,CAN,512,19,17,106,0,161,87,0,0
64525,CAN,256,243,98,53,83,81,1,0,0
64537,CAN,512,132,16,100,255,162,92,0,0
64550,CAN,256,58,91,45,105,140,0,0,0
64562,CAN,512,8,16,160,255,159,92,0,0
64575,CAN,256,218,102,44,64,178,254,0,0
64587,CAN,512,167,16,151,0,167,82,0,0
64600,CAN,256,208,99,59,77,66,1,0,0
64612,CAN,512,81,16,132,255,151,83,0,0
64625,CAN,256,218,90,87,91,254,255,0,0
64637,CAN,512,21,16,128,3,147,89,0,0
64650,CAN,256,103,112,50,101,176,254,0,0
