relative_ms,protocol,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7
62775,CAN,256,242,96,96,98,190,0,0,0
62787,CAN,512,109,16,174,255,169,84,0,0
62800,CAN,256,207,112,50,78,167,254,0,0
62812,CAN,512,53,16,33,3,166,80,0,0
62825,CAN,256,5,94,73,104,239,255,0,0
62837,CAN,512,108,16,103,255,158,91,0,0
62850,CAN,256,230,100,40,101,131,255,0,0
62862,CAN,512,77,16,45,2,158,84,0,0
62875,CAN,256,144,73,35,109,110,255,0,0
62887,CAN,512,78,16,178,1,146,81,0,0
62900,CAN,256,95,99,68,104,19,0,0,0
62912,CAN,512,97,16,50,254,158,76,0,0
62925,CAN,256,121,103,56,107,255,254,0,0
62937,CAN,512,209,16,22,255,154,86,0,0
62950,CAN,256,100,93,57,69,33,0,0,0
62962,CAN,512,16,16,145,1,147,78,0,0
62975,CAN,256,90,93,29,54,32,0,0,0
62987,CAN,512,109,16,252,254,153,91,0,0
63000,CAN,256,199,75,76,87,178,0,0,0
63012,CAN,512,65,16,165,254,170,73,0,0
63025,CAN,256,72,72,44,98,118,1,0,0
63037,CAN,512,245,15,236,254,168,82,0,0
63050,CAN,256,169,77,85,105,220,255,0,0
63062,CAN,512,106,16,90,1,164,86,0,0
63075,CAN,256,21,80,79,110,69,0,0,0
63087,CAN,512,169,16,10,1,160,87,0,0
63100,CAN,256,219,90,34,96,114,0,0,0
63112,CAN,512,245,15,90,3,178,80,0,0
63125,CAN,256,38,97,75,68,241,255,0,0
63137,CAN,512,190,16,9,2,177,97,0,0
63150,CAN,256,152,88,3,104,161,255,0,0
63162,CAN,512,133,16,24,1,154,89,0,0
63175,CAN,256,234,89,65,67,13,0,0,0
63187,CAN,512,114,16,95,255,151,86,0,0
63200,CAN,256,211,117,59,93,51,255,0,0
63212,CAN,512,210,16,19,0,185,84,0,0
63225,CAN,256,101,100,94,75,13,1,0,0
63237,CAN,512,131,16,230,1,162,81,0,0
63250,CAN,256,118,83,33,100,23,255,0,0
63262,CAN,512,240,16,173,0,168,84,0,0
63275,CAN,256,190,83,51,85,126,0,0,0
63287,CAN,512,42,16,183,2,164,81,0,0
63300,CAN,256,38,116,54,121,139,0,0,0
63312,CAN,512,155,16,131,255,163,84,0,0
63325,CAN,256,27,92,36,99,114,255,0,0
63337,CAN,512,103,16,93,255,149,77,0,0
63350,CAN,256,22,102,38,98,76,0,0,0
63362,CAN,512,29,16,13,254,163,81,0,0
63375,CAN,256,30,115,68,123,191,255,0,0
63387,CAN,512,42,16,138,0,155,83,0,0
63400,CAN,256,187,107,67,104,71,255,0,0
63412,CAN,512,116,16,72,2,159,87,0,0
63425,CAN,256,52,79,55,109,204,0,0,0
63437,CAN,512,129,16,97,0,169,75,0,0
63450,CAN,256,94,104,16,115,231,255,0,0
63462,CAN,512,79,16,223,0,156,93,0,0
63475,CAN,256,171,104,68,132,43,1,0,0
63487,CAN,512,5,16,225,2,155,89,0,0
63500,CAN,256,195,92,61,123,75,1,0,0
63512,CAN,512,0,17,127,254,155,82,0,0
63525,CAN,256,56,93,38,107,1,1,0,0
63537,CAN,512,175,16,245,255,159,84,0,0
63550,CAN,256,130,78,119,71,133,0,0,0
63562,CAN,512,149,16,127,253,153,83,0,0
63575,CAN,256,144,96,55,75,183,254,0,0
63587,CAN,512,88,16,38,254,158,78,0,0
63600,CAN,256,7,95,41,128,126,0,0,0
63612,CAN,512,13,16,0,3,148,86,0,0
63625,CAN,256,254,103,47,107,212,0,0,0
63637,CAN,512,128,16,1,3,172,84,0,0
63650,CAN,256,239,92,48,80,64,0,0,0
63662,CAN,512,183,15,227,1,165,84,0,0
63675,CAN,256,246,82,92,75,43,1,0,0
63687,CAN,512,199,16,208,255,165,88,0,0
63700,CAN,256,109,108,53,143,95,0,0,0
63712,CAN,512,113,16,226,0,168,91,0,0
63725,CAN,256,145,90,31,79,213,0,0,0
63737,CAN,512,137,16,139,0,159,85,0,0
63750,CAN,256,131,88,108,137,196,255,0,0
63762,CAN,512,25,16,119,254,150,84,0,0
63775,CAN,256,87,57,77,115,19,0,0,0
63787,CAN,512,52,16,180,254,170,91,0,0
63800,CAN,256,50,81,59,77,198,255,0,0
63812,CAN,512,90,16,112,1,137,85,0,0
63825,CAN,256,55,88,72,109,201,255,0,0
63837,CAN,512,150,16,13,1,158,83,0,0
63850,CAN,256,180,102,68,126,82,255,0,0
63862,CAN,512,19,16,115,0,151,88,0,0
63875,CAN,256,56,85,32,105,232,255,0,0
63887,CAN,512,121,16,173,252,161,86,0,0
63900,CAN,256,62,92,69,117,28,0,0,0
63912,CAN,512,85,16,168,254,150,84,0,0
63925,CAN,256,253,100,99,88,173,255,0,0
63937,CAN,512,173,16,161,0,161,75,0,0
63950,CAN,256,217,96,82,71,230,0,0,0
63962,CAN,512,180,16,32,2,155,83,0,0
63975,CAN,256,107,100,85,94,80,0,0,0
63987,CAN,512,105,16,113,0,171,80,0,0
64000,CAN,256,113,81,60,100,197,0,0,0
64012,CAN,512,124,16,64,2,154,84,0,0
64025,CAN,256,55,78,52,85,112,254,0,0
64037,CAN,512,145,16,171,0,157,88,0,0
64050,CAN,256,37,108,45,103,247,255,0,0
64062,CAN,512,199,15,118,255,152,91,0,0
64075,CAN,256,69,97,62,108,201,255,0,0
64087,CAN,512,146,16,172,255,169,79,0,0
64100,CAN,256,72,104,45,101,4,1,0,0
64112,CAN,512,131,16,38,255,150,77,0,0
64125,CAN,256,219,94,36,101,198,0,0,0
64137,CAN,512,114,16,89,253,148,80,0,0
64150,CAN,256,21,88,66,121,86,0,0,0
64162,CAN,512,239,16,57,0,159,81,0,0
64175,CAN,256,103,118,56,89,254,254,0,0
64187,CAN,512,81,16,215,255,164,89,0,0
64200,CAN,256,2,105,67,66,125,255,0,0
64212,CAN,512,44,17,38,1,146,83,0,0
64225,CAN,256,57,96,32,80,73,255,0,0
64237,CAN,512,38,16,23,254,157,91,0,0
64250,CAN,256,161,86,101,90,171,255,0,0
64262,CAN,512,213,15,110,254,162,75,0,0
64275,CAN,256,134,73,49,94,236,1,0,0
64287,CAN,512,76,16,126,0,162,84,0,0
64300,CAN,256,115,90,63,121,89,255,0,0
64312,CAN,512,240,16,113,253,171,86,0,0
64325,CAN,256,128,72,44,120,195,0,0,0
64337,CAN,512,190,16,16,253,144,84,0,0
64350,CAN,256,81,103,55,87,199,0,0,0
64362,CAN,512,110,16,72,254,168,78,0,0
64375,CAN,256,106,88,76,57,189,1,0,0
64387,CAN,512,104,16,27,2,149,92,0,0
64400,CAN,256,243,84,65,127,225,254,0,0
64412,CAN,512,68,16,37,0,169,84,0,0
64425,CAN,256,209,110,38,117,158,255,0,0
64437,CAN,512,171,16,100,253,159,90,0,0
64450,CAN,256,145,86,59,94,206,254,0,0
64462,CAN,512,226,16,107,253,167,81,0,0
64475,CAN,256,97,81,57,116,8,0,0,0
64487,CAN,512,204,16,221,3,159,77,0,0
64500,CAN,256,249,104,55,104,114,0,0,0
64512,CAN,512,112,16,228,252,162,76,0,0
64525,CAN,256,250,100,48,104,27,255,0,0
64537,CAN,512,80,16,219,255,163,90,0,0
64550,CAN,256,1,105,30,81,234,255,0,0
64562,CAN,512,76,16,22,2,149,80,0,0
64575,CAN,256,235,109,58,89,220,255,0,0
64587,CAN,512,50,16,137,255,153,82,0,0
64600,CAN,256,247,89,92,73,121,254,0,0
64612,CAN,512,182,15,250,1,168,94,0,0
64625,CAN,256,246,85,39,93,126,0,0,0
64637,CAN,512,159,15,8,2,155,83,0,0
64650,CAN,256,52,86,34,98,55,0,0,0
64662,CAN,512,216,15,107,3,166,89,0,0
64675,CAN,256,197,86,44,105,23,1,0,0
64687,CAN,512,209,16,102,254,138,83,0,0
64700,CAN,256,247,79,36,132,126,255,0,0
64712,CAN,512,66,16,250,1,153,78,0,0
64725,CAN,256,196,100,40,111,211,0,0,0
64737,CAN,512,229,16,29,1,150,82,0,0
64750,CAN,256,84,103,53,85,237,254,0,0
64762,CAN,512,250,15,0,255,165,89,0,0
64775,CAN,256,143,101,107,110,117,0,0,0
64787,CAN,512,83,16,15,254,168,79,0,0
64800,CAN,256,157,98,56,109,69,0,0,0
64812,CAN,512,77,16,98,1,161,83,0,0
64825,CAN,256,231,105,70,71,238,255,0,0
64837,CAN,512,141,16,231,253,160,87,0,0
64850,CAN,256,214,103,54,92,92,255,0,0
64862,CAN,512,235,16,187,1,163,85,0,0
64875,CAN,256,131,77,60,111,220,255,0,0
64887,CAN,512,85,16,12,0,153,86,0,0
64900,CAN,256,194,108,82,67,156,0,0,0
64912,CAN,512,135,16,119,2,147,79,0,0
64925,CAN,256,76,99,93,119,180,255,0,0
64937,CAN,512,144,16,228,254,150,81,0,0
64950,CAN,256,18,92,61,89,31,0,0,0
64962,CAN,512,36,16,84,1,166,75,0,0
64975,CAN,256,252,96,68,104,70,0,0,0
64987,CAN,512,139,16,12,1,141,82,0,0
65000,CAN,256,83,103,52,95,93,0,0,0
65012,CAN,512,183,16,38,1,153,84,0,0
65025,CAN,256,27,103,46,85,202,0,0,0
65037,CAN,512,115,16,102,4,152,95,0,0
65050,CAN,256,208,94,71,102,126,0,0,0
65062,CAN,512,30,16,173,2,150,84,0,0
65075,CAN,256,88,82,65,107,49,0,0,0
65087,CAN,512,103,16,252,255,160,91,0,0
65100,CAN,256,65,65,52,86,25,0,0,0
65112,CAN,512,16,16,196,253,163,91,0,0
65125,CAN,256,202,104,48,135,0,255,0,0
65137,CAN,512,20,16,148,255,169,88,0,0
65150,CAN,256,21,109,27,135,43,255,0,0
65162,CAN,512,4,16,7,2,159,85,0,0
65175,CAN,256,119,88,56,115,66,254,0,0
65187,CAN,512,162,16,104,0,160,78,0,0
65200,CAN,256,86,75,39,114,90,255,0,0
65212,CAN,512,139,16,116,254,160,81,0,0
65225,CAN,256,39,85,40,142,110,1,0,0
65237,CAN,512,125,16,28,254,166,78,0,0
65250,CAN,256,77,77,64,81,11,1,0,0
65262,CAN,512,193,16,18,2,158,78,0,0
65275,CAN,256,88,97,51,93,98,0,0,0
65287,CAN,512,37,16,155,1,162,84,0,0
65300,CAN,256,202,91,61,122,210,255,0,0
65312,CAN,512,62,16,134,254,168,88,0,0
65325,CAN,256,209,88,50,132,117,0,0,0
65337,CAN,512,111,16,60,1,155,91,0,0
65350,CAN,256,176,114,49,102,211,255,0,0
65362,CAN,512,18,16,103,0,163,87,0,0
65375,CAN,256,200,100,99,95,43,0,0,0
65387,CAN,512,72,16,55,3,170,83,0,0
65400,CAN,256,180,98,49,95,173,255,0,0
65412,CAN,512,120,16,217,254,150,89,0,0
65425,CAN,256,153,81,76,116,66,0,0,0
65437,CAN,512,91,16,182,0,162,83,0,0
65450,CAN,256,88,78,41,85,223,255,0,0
65462,CAN,512,138,16,138,3,153,79,0,0
65475,CAN,256,208,101,79,94,77,0,0,0
65487,CAN,512,60,16,200,0,150,77,0,0
65500,CAN,256,72,95,108,134,183,255,0,0
65512,CAN,512,59,16,210,254,160,84,0,0
65525,CAN,256,75,68,99,103,90,0,0,0
65537,CAN,512,114,16,205,255,157,91,0,0
65550,CAN,256,204,99,57,66,67,255,0,0
65562,CAN,512,178,16,65,254,161,84,0,0
65575,CAN,256,200,116,56,87,115,1,0,0
65587,CAN,512,161,16,62,254,156,93,0,0
65600,CAN,256,192,107,38,89,82,255,0,0
65612,CAN,512,147,15,179,254,153,81,0,0
65625,CAN,256,251,95,39,40,45,255,0,0
65637,CAN,512,112,16,117,253,147,84,0,0
65650,CAN,256,57,99,61,115,80,0,0,0
65662,CAN,512,104,16,173,3,154,77,0,0
65675,CAN,256,0,117,55,115,253,0,0,0
65687,CAN,512,198,16,227,254,175,95,0,0
65700,CAN,256,234,89,57,117,72,0,0,0
65712,CAN,512,238,16,13,255,154,82,0,0
65725,CAN,256,161,88,50,98,135,255,0,0
65737,CAN,512,33,16,21,253,158,80,0,0
65750,CAN,256,9,87,54,64,90,255,0,0
65762,CAN,512,162,16,18,0,157,74,0,0
65775,CAN,256,31,80,53,115,101,1,0,0
65787,CAN,512,91,16,177,1,164,75,0,0
65800,CAN,256,192,100,60,106,131,254,0,0
65812,CAN,512,150,16,185,255,167,84,0,0
65825,CAN,256,142,76,50,121,119,255,0,0
65837,CAN,512,199,16,159,254,160,83,0,0
65850,CAN,256,166,90,44,114,190,254,0,0
65862,CAN,512,169,16,201,252,156,85,0,0
65875,CAN,256,95,72,28,96,238,255,0,0
65887,CAN,512,180,16,186,255,158,79,0,0
65900,CAN,256,9,70,29,85,32,0,0,0
65912,CAN,512,210,15,216,253,165,86,0,0
65925,CAN,256,248,90,82,101,187,254,0,0
65937,CAN,512,127,16,27,1,155,88,0,0
65950,CAN,256,194,96,62,90,141,0,0,0
65962,CAN,512,93,16,97,2,162,87,0,0
65975,CAN,256,178,100,76,135,62,0,0,0
65987,CAN,512,115,16,197,255,163,88,0,0
66000,CAN,256,17,103,65,101,85,1,0,0
66012,CAN,512,72,16,139,1,158,85,0,0
66025,CAN,256,90,117,57,125,151,0,0,0
66037,CAN,512,95,16,25,255,161,86,0,0
66050,CAN,256,133,83,49,122,39,1,0,0
66062,CAN,512,238,15,216,254,160,78,0,0
66075,CAN,256,151,83,58,112,184,255,0,0
66087,CAN,512,167,16,61,1,156,85,0,0
66100,CAN,256,52,96,45,108,30,0,0,0
66112,CAN,512,18,16,213,2,156,88,0,0
66125,CAN,256,156,87,44,108,144,255,0,0
66137,CAN,512,213,16,88,1,171,75,0,0
66150,CAN,256,180,100,83,88,152,0,0,0
66162,CAN,512,22,16,216,252,156,83,0,0
66175,CAN,256,69,108,48,98,247,255,0,0
66187,CAN,512,0,16,136,255,150,87,0,0
66200,CAN,256,172,112,85,82,182,0,0,0
66212,CAN,512,87,16,216,3,166,90,0,0
66225,CAN,256,246,84,37,103,77,254,0,0
66237,CAN,512,202,16,9,0,164,79,0,0
66250,CAN,256,177,82,69,102,65,0,0,0
66262,CAN,512,44,16,171,251,164,87,0,0
66275,CAN,256,167,68,43,84,138,255,0,0
66287,CAN,512,102,16,119,255,153,74,0,0
66300,CAN,256,11,73,32,101,219,0,0,0
66312,CAN,512,97,16,26,1,161,90,0,0
66325,CAN,256,47,104,59,103,222,0,0,0
66337,CAN,512,102,16,64,255,164,83,0,0
66350,CAN,256,100,112,86,100,117,1,0,0
66362,CAN,512,114,16,149,253,154,89,0,0
66375,CAN,256,49,89,59,97,237,254,0,0
66387,CAN,512,39,16,61,254,158,77,0,0
66400,CAN,256,37,94,65,120,160,255,0,0
66412,CAN,512,177,16,203,2,145,80,0,0
66425,CAN,256,42,74,61,72,163,255,0,0
66437,CAN,512,80,16,211,3,165,88,0,0
66450,CAN,256,241,90,72,87,169,0,0,0
66462,CAN,512,239,15,125,253,153,88,0,0
66475,CAN,256,77,121,36,115,154,0,0,0
66487,CAN,512,230,16,148,1,160,84,0,0
66500,CAN,256,177,91,61,104,152,0,0,0
66512,CAN,512,20,16,164,1,153,81,0,0
66525,CAN,256,22,95,26,108,53,0,0,0
66537,CAN,512,2,17,135,5,155,81,0,0
66550,CAN,256,195,93,28,108,219,255,0,0
66562,CAN,512,21,17,162,254,159,72,0,0
66575,CAN,256,57,89,61,95,69,255,0,0
66587,CAN,512,217,16,101,0,163,72,0,0
66600,CAN,256,199,81,70,73,43,255,0,0
66612,CAN,512,77,16,51,1,158,81,0,0
66625,CAN,256,153,87,96,106,175,255,0,0
66637,CAN,512,46,16,60,2,152,91,0,0
66650,CAN,256,135,71,74,89,174,0,0,0
66662,CAN,512,185,16,18,1,155,80,0,0
66675,CAN,256,201,94,35,139,215,254,0,0
66687,CAN,512,3,16,153,254,159,88,0,0
66700,CAN,256,18,77,62,85,52,2,0,0
66712,CAN,512,49,16,237,253,151,76,0,0
66725,CAN,256,9,115,87,94,18,0,0,0
66737,CAN,512,85,16,4,0,153,80,0,0
66750,CAN,256,75,85,47,114,233,255,0,0
66762,CAN,512,3,16,179,0,163,85,0,0
66775,CAN,256,232,107,69,79,64,0,0,0
66787,CAN,512,78,16,183,253,151,85,0,0
66800,CAN,256,247,101,33,104,38,1,0,0
66812,CAN,512,117,16,250,253,164,88,0,0
66825,CAN,256,50,102,54,84,46,255,0,0
66837,CAN,512,49,16,221,254,163,83,0,0
66850,CAN,256,165,87,76,108,192,255,0,0
66862,CAN,512,43,16,124,255,163,86,0,0
66875,CAN,256,84,90,70,148,198,255,0,0
66887,CAN,512,135,16,55,254,172,86,0,0
66900,CAN,256,40,96,35,112,251,0,0,0
66912,CAN,512,154,16,173,254,150,97,0,0
66925,CAN,256,126,90,59,90,185,255,0,0
66937,CAN,512,44,16,187,255,161,82,0,0
66950,CAN,256,62,86,58,140,191,255,0,0
66962,CAN,512,112,16,59,3,143,84,0,0
66975,CAN,256,228,99,44,86,14,0,0,0
66987,CAN,512,65,16,32,1,159,85,0,0
67000,CAN,256,22,82,51,61,175,255,0,0
67012,CAN,512,65,16,91,251,162,80,0,0
67025,CAN,256,255,86,85,105,136,254,0,0
67037,CAN,512,131,16,53,254,148,81,0,0
67050,CAN,256,39,98,77,112,218,255,0,0
67062,CAN,512,92,16,22,0,162,75,0,0
67075,CAN,256,245,111,33,96,165,255,0,0
67087,CAN,512,213,15,116,2,166,82,0,0
67100,CAN,256,213,95,54,122,71,1,0,0
67112,CAN,512,62,16,129,0,151,89,0,0
67125,CAN,256,211,85,90,102,222,255,0,0
67137,CAN,512,24,16,131,255,164,79,0,0
67150,CAN,256,104,98,28,94,174,255,0,0
67162,CAN,512,103,16,207,252,166,97,0,0
67175,CAN,256,216,102,61,82,248,0,0,0
67187,CAN,512,90,16,133,0,152,84,0,0
67200,CAN,256,164,95,83,105,162,255,0,0
67212,CAN,512,15,16,54,1,156,91,0,0
67225,CAN,256,33,88,17,93,65,255,0,0
67237,CAN,512,137,16,191,253,162,84,0,0
67250,CAN,256,205,89,71,99,155,0,0,0
67262,CAN,512,52,16,217,253,166,84,0,0
67275,CAN,256,218,97,87,89,245,254,0,0
67287,CAN,512,173,16,96,1,161,83,0,0
67300,CAN,256,43,99,47,72,233,0,0,0
67312,CAN,512,175,16,207,1,144,81,0,0
67325,CAN,256,158,99,46,121,50,0,0,0
67337,CAN,512,230,15,153,0,159,90,0,0
67350,CAN,256,243,101,72,135,95,255,0,0
67362,CAN,512,35,16,18,254,174,78,0,0
67375,CAN,256,5,99,56,60,47,0,0,0
67387,CAN,512,101,16,183,253,167,85,0,0
67400,CAN,256,143,93,70,96,52,255,0,0
67412,CAN,512,120,16,101,250,153,84,0,0
67425,CAN,256,207,85,49,87,24,255,0,0
67437,CAN,512,8,16,127,253,169,96,0,0
67450,CAN,256,32,92,44,62,49,0,0,0
67462,CAN,512,129,16,165,254,162,90,0,0
67475,CAN,256,21,84,51,125,210,0,0,0
67487,CAN,512,50,16,40,253,165,86,0,0
67500,CAN,256,165,91,47,117,142,0,0,0
67512,CAN,512,229,15,185,255,154,82,0,0
67525,CAN,256,1,81,55,97,92,0,0,0
67537,CAN,512,253,15,18,255,167,82,0,0
67550,CAN,256,176,99,59,100,118,255,0,0
67562,CAN,512,88,16,179,0,177,88,0,0
67575,CAN,256,16,96,55,128,35,2,0,0
67587,CAN,512,98,16,144,0,160,80,0,0
67600,CAN,256,234,76,72,89,45,0,0,0
67612,CAN,512,173,16,63,255,172,79,0,0
67625,CAN,256,33,89,98,104,96,0,0,0
67637,CAN,512,86,16,16,0,158,86,0,0
67650,CAN,256,11,83,42,120,235,255,0,0
67662,CAN,512,116,16,139,255,165,86,0,0
67675,CAN,256,181,93,62,108,165,254,0,0
67687,CAN,512,143,16,98,1,167,92,0,0
67700,CAN,256,156,99,54,119,160,255,0,0
67712,CAN,512,114,16,149,1,174,79,0,0
67725,CAN,256,61,104,82,108,129,255,0,0
67737,CAN,512,109,16,139,0,151,77,0,0
67750,CAN,256,14,101,66,113,176,0,0,0
67762,CAN,512,112,16,172,2,150,96,0,0
67775,CAN,256,220,95,34,124,234,255,0,0
67787,CAN,512,15,16,172,3,167,84,0,0
67800,CAN,256,139,105,39,126,240,255,0,0
67812,CAN,512,153,16,18,0,161,85,0,0
67825,CAN,256,134,107,42,104,248,0,0,0
67837,CAN,512,199,16,171,0,159,83,0,0
67850,CAN,256,127,126,70,94,154,255,0,0
67862,CAN,512,0,17,241,254,154,95,0,0
67875,CAN,256,43,78,54,83,197,1,0,0
67887,CAN,512,19,17,230,255,159,89,0,0
67900,CAN,256,77,97,62,147,34,0,0,0
67912,CAN,512,114,16,98,254,156,91,0,0
67925,CAN,256,218,93,56,96,130,255,0,0
67937,CAN,512,125,16,124,252,164,82,0,0
67950,CAN,256,219,111,53,75,87,0,0,0
67962,CAN,512,163,15,74,0,167,79,0,0
67975,CAN,256,230,94,86,68,215,254,0,0
67987,CAN,512,117,16,204,3,147,84,0,0
68000,CAN,256,116,100,24,85,244,255,0,0
68012,CAN,512,139,15,139,1,151,86,0,0
68025,CAN,256,157,98,91,126,67,255,0,0
68037,CAN,512,117,16,181,1,154,85,0,0
68050,CAN,256,174,98,41,106,109,255,0,0
68062,CAN,512,146,16,119,252,177,92,0,0
68075,CAN,256,56,102,45,68,213,0,0,0
68087,CAN,512,87,16,241,0,169,81,0,0
68100,CAN,256,204,91,32,67,155,0,0,0
68112,CAN,512,198,16,255,253,167,88,0,0
68125,CAN,256,233,95,34,79,217,255,0,0
68137,CAN,512,213,16,70,2,158,87,0,0
68150,CAN,256,22,97,75,112,109,0,0,0
68162,CAN,512,129,16,121,0,168,84,0,0
68175,CAN,256,231,100,59,100,80,255,0,0
68187,CAN,512,113,16,49,255,151,82,0,0
68200,CAN,256,49,86,41,94,188,0,0,0
68212,CAN,512,116,16,165,255,162,84,0,0
68225,CAN,256,73,91,56,90,67,1,0,0
68237,CAN,512,192,16,118,1,172,85,0,0
68250,CAN,256,94,96,43,93,28,0,0,0
68262,CAN,512,130,16,9,252,160,79,0,0
68275,CAN,256,22,101,63,78,35,1,0,0
68287,CAN,512,163,16,247,0,163,80,0,0
68300,CAN,256,85,89,44,123,21,0,0,0
68312,CAN,512,52,16,112,1,163,86,0,0
68325,CAN,256,113,91,53,122,191,254,0,0
68337,CAN,512,102,16,4,2,145,80,0,0
68350,CAN,256,127,111,106,87,137,254,0,0
68362,CAN,512,94,16,238,255,162,90,0,0
68375,CAN,256,107,101,57,80,252,255,0,0
68387,CAN,512,37,16,80,2,159,91,0,0
68400,CAN,256,60,94,60,118,203,255,0,0
68412,CAN,512,127,16,4,0,167,92,0,0
68425,CAN,256,49,114,101,134,243,0,0,0
68437,CAN,512,152,16,251,1,147,78,0,0
68450,CAN,256,46,102,82,114,144,255,0,0
68462,CAN,512,185,16,52,254,160,93,0,0
68475,CAN,256,143,90,59,82,63,255,0,0
68487,CAN,512,104,16,28,255,162,80,0,0
68500,CAN,256,234,109,59,118,213,0,0,0
68512,CAN,512,42,16,106,255,163,82,0,0
68525,CAN,256,177,90,62,59,23,1,0,0
68537,CAN,512,206,16,81,0,174,85,0,0
68550,CAN,256,236,77,48,84,93,1,0,0
68562,CAN,512,53,16,55,1,159,78,0,0
68575,CAN,256,245,92,65,51,97,255,0,0
68587,CAN,512,7,16,249,255,164,85,0,0
68600,CAN,256,193,120,61,109,124,255,0,0
68612,CAN,512,197,16,36,0,166,87,0,0
68625,CAN,256,31,102,60,151,99,0,0,0
68637,CAN,512,246,16,121,254,153,78,0,0
68650,CAN,256,23,110,26,96,169,254,0,0
68662,CAN,512,224,15,199,3,172,89,0,0
68675,CAN,256,145,108,60,126,209,0,0,0
68687,CAN,512,215,16,146,252,162,81,0,0
68700,CAN,256,77,114,74,104,90,0,0,0
68712,CAN,512,134,16,64,1,167,87,0,0
68725,CAN,256,249,67,41,94,5,1,0,0
68737,CAN,512,10,16,194,0,174,88,0,0
68750,CAN,256,223,97,47,80,196,254,0,0
68762,CAN,512,62,16,192,255,165,74,0,0
68775,CAN,256,255,89,61,122,21,0,0,0
68787,CAN,512,156,16,15,254,163,88,0,0
68800,CAN,256,155,84,84,141,250,254,0,0
68812,CAN,512,137,16,24,0,159,83,0,0
68825,CAN,256,17,90,37,83,173,255,0,0
68837,CAN,512,255,15,20,1,147,84,0,0
68850,CAN,256,32,103,50,127,218,255,0,0
68862,CAN,512,20,16,26,253,166,85,0,0
68875,CAN,256,139,64,74,109,116,0,0,0
68887,CAN,512,96,16,171,0,173,90,0,0
68900,CAN,256,25,80,60,84,223,0,0,0
68912,CAN,512,42,16,120,255,160,89,0,0
68925,CAN,256,35,94,20,105,58,255,0,0
68937,CAN,512,185,15,66,255,158,81,0,0
68950,CAN,256,170,112,62,91,62,0,0,0
68962,CAN,512,64,16,177,254,171,81,0,0
68975,CAN,256,44,88,90,83,163,254,0,0
68987,CAN,512,186,16,145,255,167,90,0,0
69000,CAN,256,253,105,40,122,140,255,0,0
69012,CAN,512,203,16,56,255,150,80,0,0
69025,CAN,256,191,93,73,102,178,254,0,0
69037,CAN,512,189,16,21,253,156,86,0,0
69050,CAN,256,78,89,81,64,112,0,0,0
69062,CAN,512,178,16,46,0,162,78,0,0
69075,CAN,256,156,92,52,128,152,255,0,0
69087,CAN,512,214,16,61,0,164,85,0,0
69100,CAN,256,253,90,110,134,71,0,0,0
69112,CAN,512,255,15,90,2,157,93,0,0
69125,CAN,256,14,83,80,84,0,1,0,0
69137,CAN,512,90,16,92,252,146,82,0,0
69150,CAN,256,122,98,47,61,105,0,0,0
69162,CAN,512,129,16,154,2,164,84,0,0
69175,CAN,256,242,104,72,94,92,0,0,0
69187,CAN,512,163,16,30,254,166,82,0,0
69200,CAN,256,215,96,57,115,124,0,0,0
69212,CAN,512,104,16,219,253,159,83,0,0
69225,CAN,256,242,93,48,74,103,255,0,0
69237,CAN,512,95,16,242,0,162,88,0,0
69250,CAN,256,243,94,37,94,82,255,0,0
69262,CAN,512,18,16,139,2,176,79,0,0
69275,CAN,256,213,68,33,119,137,0,0,0
69287,CAN,512,172,16,16,254,160,84,0,0
69300,CAN,256,107,105,51,95,95,0,0,0
69312,CAN,512,16,16,31,3,145,81,0,0
69325,CAN,256,162,87,61,129,166,255,0,0
69337,CAN,512,220,15,51,255,149,91,0,0
69350,CAN,256,7,87,66,116,28,0,0,0
69362,CAN,512,155,16,0,2,145,79,0,0
69375,CAN,256,181,82,22,73,189,0,0,0
69387,CAN,512,82,16,235,253,158,90,0,0
69400,CAN,256,233,105,79,99,196,0,0,0
69412,CAN,512,91,16,180,0,164,90,0,0
69425,CAN,256,136,100,70,123,157,255,0,0
69437,CAN,512,76,15,67,2,158,94,0,0
69450,CAN,256,253,87,41,101,71,0,0,0
69462,CAN,512,156,16,172,255,161,92,0,0
69475,CAN,256,170,84,53,127,190,255,0,0
69487,CAN,512,171,16,206,255,147,83,0,0
69500,CAN,256,231,102,59,106,189,255,0,0
69512,CAN,512,18,16,28,2,158,83,0,0
69525,CAN,256,100,98,61,119,228,254,0,0
69537,CAN,512,73,16,166,254,165,86,0,0
69550,CAN,256,183,81,80,106,159,255,0,0
69562,CAN,512,191,16,58,1,154,80,0,0
69575,CAN,256,151,108,52,80,112,0,0,0
69587,CAN,512,145,16,96,251,161,84,0,0
69600,CAN,256,240,105,75,123,95,1,0,0
69612,CAN,512,20,17,107,0,167,92,0,0
69625,CAN,256,133,100,35,125,81,0,0,0
69637,CAN,512,157,16,204,2,162,80,0,0
69650,CAN,256,124,97,69,107,99,2,0,0
69662,CAN,512,206,16,53,1,158,88,0,0
69675,CAN,256,142,93,52,87,49,0,0,0
69687,CAN,512,89,16,54,254,141,79,0,0
69700,CAN,256,193,86,20,74,64,0,0,0
69712,CAN,512,78,16,163,0,177,76,0,0
69725,CAN,256,244,84,30,115,197,0,0,0
69737,CAN,512,140,16,47,253,169,85,0,0
