relative_ms,protocol,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7
68762,CAN,512,13,16,128,254,154,85,0,0
68775,CAN,256,138,101,61,84,239,0,0,0
68787,CAN,512,250,15,126,2,156,83,0,0
68800,CAN,256,1,62,60,86,153,255,0,0
68812,CAN,512,69,16,15,4,164,84,0,0
68825,CAN,256,2,84,77,128,81,255,0,0
68837,CAN,512,25,16,169,0,170,88,0,0
68850,CAN,256,230,76,95,128,204,255,0,0
68862,CAN,512,110,16,106,252,178,85,0,0
68875,CAN,256,114,76,48,75,54,255,0,0
68887,CAN,512,201,16,145,1,158,74,0,0
68900,CAN,256,233,61,77,122,41,255,0,0
68912,CAN,512,197,16,187,253,160,87,0,0
68925,CAN,256,227,87,64,85,92,255,0,0
68937,CAN,512,99,16,26,255,148,87,0,0
68950,CAN,256,44,97,12,115,12,0,0,0
68962,CAN,512,88,16,69,3,156,83,0,0
68975,CAN,256,32,82,42,109,164,255,0,0
68987,CAN,512,252,16,29,0,153,89,0,0
69000,CAN,256,89,104,65,140,30,0,0,0
69012,CAN,512,109,16,246,253,169,77,0,0
69025,CAN,256,250,80,41,94,127,255,0,0
69037,CAN,512,104,16,169,3,158,86,0,0
69050,CAN,256,168,89,55,101,157,0,0,0
69062,CAN,512,104,16,168,253,154,86,0,0
69075,CAN,256,167,91,75,91,103,0,0,0
69087,CAN,512,119,16,45,254,145,77,0,0
69100,CAN,256,86,64,39,113,58,1,0,0
69112,CAN,512,11,16,205,254,158,85,0,0
69125,CAN,256,237,108,54,101,229,0,0,0
69137,CAN,512,107,16,126,1,157,75,0,0
69150,CAN,256,108,108,28,139,80,0,0,0
69162,CAN,512,77,16,235,253,163,87,0,0
69175,CAN,256,185,81,56,104,58,1,0,0
69187,CAN,512,107,16,35,0,159,79,0,0
69200,CAN,256,198,79,44,92,194,0,0,0
69212,CAN,512,22,17,58,253,160,77,0,0
69225,CAN,256,141,87,76,100,45,0,0,0
69237,CAN,512,83,16,99,0,162,87,0,0
69250,CAN,256,130,117,48,127,177,0,0,0
69262,CAN,512,149,16,128,253,151,82,0,0
69275,CAN,256,15,91,57,79,162,254,0,0
69287,CAN,512,32,16,243,255,160,82,0,0
69300,CAN,256,136,108,60,72,66,0,0,0
69312,CAN,512,18,16,195,255,160,90,0,0
69325,CAN,256,118,98,60,131,6,255,0,0
69337,CAN,512,110,16,115,252,144,84,0,0
69350,CAN,256,96,102,71,86,85,254,0,0
69362,CAN,512,210,16,181,1,180,87,0,0
69375,CAN,256,217,81,48,83,112,0,0,0
69387,CAN,512,61,16,37,4,174,88,0,0
69400,CAN,256,197,97,35,69,187,254,0,0
69412,CAN,512,175,16,163,0,165,84,0,0
69425,CAN,256,212,104,80,88,53,1,0,0
69437,CAN,512,224,15,49,2,155,85,0,0
69450,CAN,256,114,106,72,67,78,255,0,0
69462,CAN,512,25,16,239,0,157,88,0,0
69475,CAN,256,0,99,37,104,179,255,0,0
69487,CAN,512,49,16,19,253,170,84,0,0
69500,CAN,256,160,115,60,107,39,1,0,0
69512,CAN,512,12,16,29,2,166,83,0,0
69525,CAN,256,55,117,64,108,32,0,0,0
69537,CAN,512,87,16,200,255,154,83,0,0
69550,CAN,256,213,59,49,116,151,0,0,0
69562,CAN,512,172,16,230,1,169,85,0,0
69575,CAN,256,191,85,78,83,84,255,0,0
69587,CAN,512,59,16,97,254,160,82,0,0
69600,CAN,256,26,116,81,125,62,0,0,0
69612,CAN,512,105,16,190,254,172,77,0,0
69625,CAN,256,65,96,38,55,242,0,0,0
69637,CAN,512,252,15,180,254,166,86,0,0
69650,CAN,256,99,98,31,131,114,0,0,0
69662,CAN,512,193,16,64,0,158,79,0,0
69675,CAN,256,133,105,60,70,164,255,0,0
69687,CAN,512,197,15,75,1,154,91,0,0
69700,CAN,256,10,96,80,49,20,0,0,0
69712,CAN,512,90,16,73,254,162,81,0,0
69725,CAN,256,83,129,43,101,163,255,0,0
69737,CAN,512,81,16,182,3,164,78,0,0
69750,CAN,256,158,86,47,126,125,0,0,0
69762,CAN,512,135,15,31,254,164,77,0,0
69775,CAN,256,37,92,76,100,110,1,0,0
69787,CAN,512,66,16,68,2,152,92,0,0
69800,CAN,256,233,92,93,96,243,255,0,0
69812,CAN,512,143,16,46,254,160,86,0,0
69825,CAN,256,254,77,64,97,29,1,0,0
69837,CAN,512,150,16,40,0,157,81,0,0
69850,CAN,256,140,94,71,71,99,0,0,0
69862,CAN,512,106,16,3,0,165,84,0,0
69875,CAN,256,78,80,31,107,217,0,0,0
69887,CAN,512,17,16,227,254,154,82,0,0
69900,CAN,256,26,99,63,63,127,0,0,0
69912,CAN,512,212,16,21,255,180,87,0,0
69925,CAN,256,65,85,48,97,150,1,0,0
69937,CAN,512,207,15,48,255,146,74,0,0
69950,CAN,256,117,111,87,125,137,255,0,0
69962,CAN,512,34,16,98,255,159,85,0,0
69975,CAN,256,64,94,86,55,253,255,0,0
69987,CAN,512,63,16,113,0,155,87,0,0
70000,CAN,256,39,111,57,91,110,0,0,0
70012,CAN,512,207,15,163,255,158,84,0,0
70025,CAN,256,25,92,110,93,167,1,0,0
70037,CAN,512,161,16,71,254,150,84,0,0
70050,CAN,256,81,74,38,85,159,255,0,0
70062,CAN,512,80,16,210,255,165,87,0,0
70075,CAN,256,46,103,62,88,170,255,0,0
70087,CAN,512,39,16,8,1,165,87,0,0
70100,CAN,256,174,66,59,63,27,255,0,0
70112,CAN,512,235,16,12,255,155,91,0,0
70125,CAN,256,236,93,97,110,134,0,0,0
70137,CAN,512,194,16,104,1,144,84,0,0
70150,CAN,256,102,99,73,63,183,0,0,0
70162,CAN,512,38,16,133,255,161,88,0,0
70175,CAN,256,241,92,62,40,101,254,0,0
70187,CAN,512,158,15,181,251,160,87,0,0
70200,CAN,256,219,89,55,71,107,0,0,0
70212,CAN,512,169,16,48,0,158,86,0,0
70225,CAN,256,81,63,75,75,149,0,0,0
70237,CAN,512,59,16,167,2,153,81,0,0
70250,CAN,256,97,93,65,114,62,255,0,0
70262,CAN,512,43,16,75,1,141,83,0,0
70275,CAN,256,213,89,51,67,146,255,0,0
70287,CAN,512,104,16,35,3,160,94,0,0
70300,CAN,256,51,71,37,103,199,255,0,0
70312,CAN,512,101,16,83,253,162,78,0,0
70325,CAN,256,212,82,57,117,105,254,0,0
70337,CAN,512,216,16,210,250,161,88,0,0
70350,CAN,256,23,94,89,81,31,0,0,0
70362,CAN,512,13,16,60,1,162,87,0,0
70375,CAN,256,93,92,65,111,166,0,0,0
70387,CAN,512,50,16,118,254,152,89,0,0
70400,CAN,256,75,97,62,124,202,0,0,0
70412,CAN,512,138,16,192,1,168,81,0,0
70425,CAN,256,228,99,51,104,186,0,0,0
70437,CAN,512,161,16,10,1,170,83,0,0
70450,CAN,256,198,83,74,83,163,1,0,0
70462,CAN,512,150,16,222,2,164,88,0,0
70475,CAN,256,101,101,63,100,10,255,0,0
70487,CAN,512,126,16,19,1,161,90,0,0
70500,CAN,256,83,76,52,81,255,254,0,0
70512,CAN,512,42,16,27,255,168,84,0,0
70525,CAN,256,218,102,40,84,100,255,0,0
70537,CAN,512,181,16,108,253,165,81,0,0
70550,CAN,256,46,81,63,99,107,0,0,0
70562,CAN,512,132,16,31,254,161,85,0,0
70575,CAN,256,179,95,68,128,141,255,0,0
70587,CAN,512,57,16,57,1,161,86,0,0
70600,CAN,256,123,91,66,107,136,255,0,0
70612,CAN,512,6,16,40,0,168,91,0,0
70625,CAN,256,70,71,55,100,227,255,0,0
70637,CAN,512,34,16,67,0,149,90,0,0
70650,CAN,256,143,78,60,82,94,0,0,0
70662,CAN,512,12,16,123,3,155,91,0,0
70675,CAN,256,196,110,99,65,75,0,0,0
70687,CAN,512,5,17,202,1,158,82,0,0
70700,CAN,256,9,112,65,100,121,255,0,0
70712,CAN,512,91,16,43,255,166,92,0,0
70725,CAN,256,156,107,42,99,96,0,0,0
70737,CAN,512,88,16,191,254,153,79,0,0
70750,CAN,256,235,79,66,80,214,253,0,0
70762,CAN,512,207,15,68,254,160,93,0,0
70775,CAN,256,153,89,14,102,156,0,0,0
70787,CAN,512,63,16,238,0,164,84,0,0
70800,CAN,256,131,79,52,73,140,253,0,0
70812,CAN,512,151,16,192,0,144,85,0,0
70825,CAN,256,188,83,65,79,99,0,0,0
70837,CAN,512,61,16,117,2,166,89,0,0
70850,CAN,256,19,94,57,94,148,255,0,0
70862,CAN,512,165,16,245,0,162,83,0,0
70875,CAN,256,190,103,63,121,25,1,0,0
70887,CAN,512,152,16,64,255,164,84,0,0
70900,CAN,256,193,87,71,99,86,0,0,0
70912,CAN,512,27,16,223,0,158,78,0,0
70925,CAN,256,212,83,64,60,129,0,0,0
70937,CAN,512,136,16,186,254,153,77,0,0
70950,CAN,256,66,89,49,78,205,255,0,0
70962,CAN,512,139,16,176,255,157,77,0,0
70975,CAN,256,64,102,61,110,102,255,0,0
70987,CAN,512,58,16,255,0,156,82,0,0
71000,CAN,256,83,109,39,75,174,0,0,0
71012,CAN,512,81,16,46,251,168,90,0,0
71025,CAN,256,237,98,75,107,90,254,0,0
71037,CAN,512,139,16,222,0,144,79,0,0
71050,CAN,256,105,101,27,115,135,254,0,0
71062,CAN,512,72,16,116,4,142,88,0,0
71075,CAN,256,238,90,37,113,90,0,0,0
71087,CAN,512,75,16,46,0,156,82,0,0
71100,CAN,256,82,102,79,98,43,255,0,0
71112,CAN,512,32,16,4,2,157,93,0,0
71125,CAN,256,45,112,64,84,90,0,0,0
71137,CAN,512,187,16,229,2,164,77,0,0
71150,CAN,256,220,95,84,122,189,1,0,0
71162,CAN,512,118,16,129,255,170,86,0,0
71175,CAN,256,146,112,62,126,206,0,0,0
71187,CAN,512,78,16,155,2,159,91,0,0
71200,CAN,256,68,84,68,105,35,0,0,0
71212,CAN,512,107,16,111,255,154,85,0,0
71225,CAN,256,170,84,36,102,95,255,0,0
71237,CAN,512,167,16,158,255,156,90,0,0
71250,CAN,256,62,99,41,99,54,255,0,0
71262,CAN,512,0,16,103,2,158,82,0,0
71275,CAN,256,20,115,42,140,98,0,0,0
71287,CAN,512,238,15,142,1,158,82,0,0
71300,CAN,256,60,81,88,96,170,0,0,0
71312,CAN,512,19,16,83,254,152,86,0,0
71325,CAN,256,178,85,52,92,148,1,0,0
71337,CAN,512,146,16,1,253,147,89,0,0
71350,CAN,256,24,101,75,96,44,0,0,0
71362,CAN,512,236,16,155,1,132,90,0,0
71375,CAN,256,172,82,21,122,235,1,0,0
71387,CAN,512,39,16,40,1,163,72,0,0
71400,CAN,256,228,108,42,138,195,0,0,0
71412,CAN,512,61,16,255,255,158,86,0,0
71425,CAN,256,246,94,24,89,220,255,0,0
71437,CAN,512,79,16,235,252,169,93,0,0
71450,CAN,256,153,82,60,110,90,0,0,0
71462,CAN,512,38,16,20,2,174,89,0,0
71475,CAN,256,37,89,59,115,225,255,0,0
71487,CAN,512,156,16,253,254,161,93,0,0
71500,CAN,256,206,85,69,107,89,0,0,0
71512,CAN,512,189,16,7,252,148,95,0,0
71525,CAN,256,155,78,80,118,141,254,0,0
71537,CAN,512,3,16,112,254,163,80,0,0
71550,CAN,256,169,100,66,102,72,255,0,0
71562,CAN,512,244,16,202,0,173,83,0,0
71575,CAN,256,179,71,80,130,21,0,0,0
71587,CAN,512,105,16,145,1,161,77,0,0
71600,CAN,256,231,110,78,95,120,255,0,0
71612,CAN,512,52,16,155,254,148,80,0,0
71625,CAN,256,239,82,45,72,40,0,0,0
71637,CAN,512,214,15,249,255,158,79,0,0
71650,CAN,256,82,101,51,137,133,0,0,0
71662,CAN,512,158,16,48,0,161,88,0,0
71675,CAN,256,172,85,40,124,246,255,0,0
71687,CAN,512,246,16,22,0,154,85,0,0
71700,CAN,256,241,83,74,98,155,0,0,0
71712,CAN,512,21,16,71,0,159,83,0,0
71725,CAN,256,151,118,54,127,50,0,0,0
71737,CAN,512,94,16,100,254,149,95,0,0
71750,CAN,256,174,80,47,101,114,254,0,0
71762,CAN,512,218,15,15,253,152,89,0,0
71775,CAN,256,160,103,58,125,199,0,0,0
71787,CAN,512,68,16,195,250,158,88,0,0
71800,CAN,256,38,94,57,56,44,0,0,0
71812,CAN,512,244,16,121,254,167,86,0,0
71825,CAN,256,9,93,50,78,170,255,0,0
71837,CAN,512,212,16,193,255,164,78,0,0
71850,CAN,256,142,96,44,127,84,0,0,0
71862,CAN,512,50,16,215,254,159,77,0,0
71875,CAN,256,83,123,53,121,106,255,0,0
71887,CAN,512,192,16,0,1,155,87,0,0
71900,CAN,256,118,116,52,143,26,255,0,0
71912,CAN,512,158,16,179,0,144,91,0,0
71925,CAN,256,155,105,60,136,213,255,0,0
71937,CAN,512,100,16,109,0,162,89,0,0
71950,CAN,256,71,84,69,131,56,0,0,0
71962,CAN,512,244,15,3,254,153,86,0,0
71975,CAN,256,64,89,59,81,108,255,0,0
71987,CAN,512,132,16,178,252,152,83,0,0
72000,CAN,256,168,92,40,87,5,0,0,0
72012,CAN,512,155,16,70,254,155,80,0,0
72025,CAN,256,17,80,76,79,32,255,0,0
72037,CAN,512,176,16,110,3,149,81,0,0
72050,CAN,256,115,83,96,113,56,0,0,0
72062,CAN,512,195,16,9,254,157,80,0,0
72075,CAN,256,105,116,25,88,109,0,0,0
72087,CAN,512,42,16,8,253,157,81,0,0
72100,CAN,256,239,93,120,99,218,0,0,0
72112,CAN,512,215,16,226,0,153,81,0,0
72125,CAN,256,58,82,77,117,22,0,0,0
72137,CAN,512,71,17,69,253,158,82,0,0
72150,CAN,256,126,92,82,101,127,255,0,0
72162,CAN,512,157,16,238,253,157,94,0,0
72175,CAN,256,125,97,30,104,118,255,0,0
72187,CAN,512,136,16,63,254,167,85,0,0
72200,CAN,256,128,70,70,108,216,255,0,0
72212,CAN,512,229,15,112,254,158,89,0,0
72225,CAN,256,133,85,24,62,115,255,0,0
72237,CAN,512,141,16,77,1,162,81,0,0
72250,CAN,256,176,90,69,96,77,0,0,0
72262,CAN,512,67,16,180,254,156,80,0,0
72275,CAN,256,159,80,82,91,1,0,0,0
72287,CAN,512,103,16,156,2,144,90,0,0
72300,CAN,256,47,88,44,136,119,0,0,0
72312,CAN,512,230,15,178,2,170,77,0,0
72325,CAN,256,110,110,86,106,106,255,0,0
72337,CAN,512,209,16,33,1,168,83,0,0
72350,CAN,256,162,93,58,108,74,0,0,0
72362,CAN,512,122,16,144,253,155,85,0,0
72375,CAN,256,30,76,103,109,132,0,0,0
72387,CAN,512,112,16,206,1,162,80,0,0
72400,CAN,256,90,88,101,93,128,0,0,0
72412,CAN,512,198,15,221,2,163,76,0,0
72425,CAN,256,203,82,59,108,85,255,0,0
72437,CAN,512,17,16,21,0,148,89,0,0
72450,CAN,256,210,88,79,77,54,0,0,0
72462,CAN,512,46,16,144,0,165,83,0,0
72475,CAN,256,9,87,66,49,236,255,0,0
72487,CAN,512,235,16,42,255,161,81,0,0
72500,CAN,256,243,112,77,86,209,255,0,0
72512,CAN,512,105,16,19,254,155,82,0,0
72525,CAN,256,43,93,53,91,91,0,0,0
72537,CAN,512,206,16,10,4,144,70,0,0
72550,CAN,256,78,88,39,84,137,0,0,0
72562,CAN,512,212,16,139,255,166,80,0,0
72575,CAN,256,130,90,46,134,241,255,0,0
72587,CAN,512,125,16,101,254,152,85,0,0
72600,CAN,256,241,88,60,107,249,254,0,0
72612,CAN,512,157,16,18,253,155,87,0,0
72625,CAN,256,231,84,69,97,237,254,0,0
72637,CAN,512,197,16,225,255,151,83,0,0
72650,CAN,256,249,91,60,105,237,255,0,0
72662,CAN,512,84,16,201,0,142,87,0,0
72675,CAN,256,105,99,63,124,106,0,0,0
72687,CAN,512,112,16,213,0,159,85,0,0
72700,CAN,256,185,95,82,114,219,255,0,0
72712,CAN,512,80,16,111,0,150,92,0,0
72725,CAN,256,15,78,62,82,199,0,0,0
72737,CAN,512,50,16,23,0,152,92,0,0
72750,CAN,256,219,91,56,68,8,0,0,0
72762,CAN,512,126,16,7,0,154,95,0,0
72775,CAN,256,147,99,86,89,24,1,0,0
72787,CAN,512,160,16,214,253,167,84,0,0
72800,CAN,256,50,98,43,116,191,255,0,0
72812,CAN,512,60,16,179,2,157,82,0,0
72825,CAN,256,22,97,61,86,222,255,0,0
72837,CAN,512,179,15,188,1,160,83,0,0
72850,CAN,256,48,80,52,120,135,255,0,0
72862,CAN,512,81,16,92,255,171,90,0,0
72875,CAN,256,27,112,91,115,86,1,0,0
72887,CAN,512,214,15,12,252,159,75,0,0
72900,CAN,256,148,108,56,62,209,0,0,0
72912,CAN,512,44,16,94,0,157,90,0,0
72925,CAN,256,96,101,90,95,241,255,0,0
72937,CAN,512,182,16,200,0,156,86,0,0
72950,CAN,256,203,93,73,59,197,0,0,0
72962,CAN,512,231,15,116,255,153,78,0,0
72975,CAN,256,2,103,76,92,240,255,0,0
72987,CAN,512,117,16,56,1,162,81,0,0
73000,CAN,256,248,88,78,116,187,255,0,0
73012,CAN,512,201,16,173,0,162,85,0,0
73025,CAN,256,56,106,35,110,155,254,0,0
73037,CAN,512,36,16,82,255,157,80,0,0
73050,CAN,256,208,100,68,98,64,1,0,0
73062,CAN,512,228,15,173,0,160,85,0,0
73075,CAN,256,35,105,39,40,13,255,0,0
73087,CAN,512,51,16,46,2,160,85,0,0
73100,CAN,256,89,86,43,109,146,0,0,0
73112,CAN,512,117,16,44,2,167,75,0,0
73125,CAN,256,163,114,65,93,179,255,0,0
73137,CAN,512,9,16,164,0,162,85,0,0
73150,CAN,256,169,103,77,93,94,0,0,0
73162,CAN,512,138,16,214,255,159,93,0,0
73175,CAN,256,235,74,71,109,44,2,0,0
73187,CAN,512,57,16,182,255,163,83,0,0
73200,CAN,256,2,87,56,81,54,255,0,0
73212,CAN,512,50,16,40,2,155,79,0,0
73225,CAN,256,149,91,73,122,24,255,0,0
73237,CAN,512,10,16,135,2,157,90,0,0
73250,CAN,256,79,92,57,100,184,254,0,0
73262,CAN,512,234,16,215,1,168,76,0,0
73275,CAN,256,104,97,60,98,167,255,0,0
73287,CAN,512,58,16,195,0,154,78,0,0
73300,CAN,256,235,110,53,76,62,0,0,0
73312,CAN,512,228,16,20,252,160,91,0,0
73325,CAN,256,28,115,93,123,179,255,0,0
73337,CAN,512,188,16,24,255,148,87,0,0
73350,CAN,256,190,104,63,107,244,255,0,0
73362,CAN,512,158,16,147,1,149,86,0,0
73375,CAN,256,15,116,82,102,109,255,0,0
73387,CAN,512,161,16,245,3,156,89,0,0
73400,CAN,256,87,113,46,111,161,0,0,0
73412,CAN,512,239,15,26,253,160,88,0,0
73425,CAN,256,182,89,23,61,89,0,0,0
73437,CAN,512,188,16,95,2,177,91,0,0
73450,CAN,256,11,103,68,114,179,255,0,0
73462,CAN,512,11,16,237,0,160,76,0,0
73475,CAN,256,178,87,21,79,185,0,0,0
73487,CAN,512,7,16,89,2,159,81,0,0
73500,CAN,256,203,51,58,107,31,0,0,0
73512,CAN,512,47,16,110,0,160,90,0,0
73525,CAN,256,229,91,63,94,82,255,0,0
73537,CAN,512,84,16,1,2,162,89,0,0
73550,CAN,256,168,68,55,122,192,0,0,0
73562,CAN,512,76,16,151,255,156,87,0,0
73575,CAN,256,149,86,30,78,247,0,0,0
73587,CAN,512,57,16,40,0,151,85,0,0
73600,CAN,256,223,84,66,102,120,0,0,0
73612,CAN,512,69,16,26,1,164,88,0,0
73625,CAN,256,4,103,62,119,88,0,0,0
73637,CAN,512,118,16,4,1,167,86,0,0
73650,CAN,256,106,88,20,69,206,254,0,0
73662,CAN,512,103,16,172,1,160,79,0,0
73675,CAN,256,28,84,103,89,93,1,0,0
73687,CAN,512,232,16,99,3,159,76,0,0
73700,CAN,256,34,100,52,138,41,0,0,0
73712,CAN,512,68,16,224,255,162,85,0,0
73725,CAN,256,70,97,73,97,204,0,0,0
73737,CAN,512,113,16,124,1,167,85,0,0
73750,CAN,256,36,113,93,101,60,255,0,0
73762,CAN,512,97,16,232,250,166,91,0,0
73775,CAN,256,202,111,53,109,243,254,0,0
73787,CAN,512,235,15,66,1,157,76,0,0
73800,CAN,256,76,92,66,108,127,255,0,0
73812,CAN,512,115,16,185,0,164,80,0,0
73825,CAN,256,222,101,56,123,7,0,0,0
73837,CAN,512,168,16,110,0,163,84,0,0
73850,CAN,256,92,102,70,84,92,0,0,0
73862,CAN,512,170,16,126,255,156,86,0,0
73875,CAN,256,232,94,71,119,65,1,0,0
73887,CAN,512,191,16,227,253,148,76,0,0
73900,CAN,256,26,114,60,76,55,0,0,0
73912,CAN,512,17,17,111,2,158,80,0,0
73925,CAN,256,169,130,80,132,197,0,0,0
73937,CAN,512,251,15,129,254,161,81,0,0
73950,CAN,256,156,96,74,93,8,255,0,0
73962,CAN,512,62,16,28,2,155,84,0,0
73975,CAN,256,247,85,72,99,252,0,0,0
73987,CAN,512,183,15,64,1,173,92,0,0
74000,CAN,256,163,96,26,78,78,0,0,0
74012,CAN,512,144,16,170,253,152,95,0,0
74025,CAN,256,165,96,62,64,65,0,0,0
74037,CAN,512,20,16,248,253,171,86,0,0
74050,CAN,256,61,84,21,106,78,255,0,0
74062,CAN,512,175,16,49,254,165,82,0,0
74075,CAN,256,118,97,96,80,147,0,0,0
74087,CAN,512,171,15,41,255,170,88,0,0
74100,CAN,256,49,95,50,83,3,1,0,0
74112,CAN,512,247,15,94,255,171,84,0,0
74125,CAN,256,209,102,69,95,141,0,0,0
74137,CAN,512,183,16,45,1,156,81,0,0
74150,CAN,256,188,84,58,107,246,255,0,0
74162,CAN,512,147,16,170,255,165,96,0,0
74175,CAN,256,83,86,71,99,100,0,0,0
74187,CAN,512,187,15,14,1,162,72,0,0
74200,CAN,256,127,89,42,88,27,1,0,0
74212,CAN,512,61,16,233,255,149,84,0,0
74225,CAN,256,36,90,59,115,107,0,0,0
74237,CAN,512,93,16,139,0,147,78,0,0
74250,CAN,256,194,106,46,116,146,255,0,0
74262,CAN,512,73,16,217,255,165,87,0,0
74275,CAN,256,74,95,54,96,36,255,0,0
74287,CAN,512,208,15,219,1,164,75,0,0
74300,CAN,256,69,86,33,68,120,0,0,0
74312,CAN,512,160,16,246,0,159,92,0,0
74325,CAN,256,20,91,52,122,24,1,0,0
74337,CAN,512,67,16,219,1,166,95,0,0
74350,CAN,256,114,76,93,94,216,0,0,0
74362,CAN,512,126,16,159,254,153,86,0,0
74375,CAN,256,69,94,69,98,10,1,0,0
74387,CAN,512,8,16,115,255,165,83,0,0
74400,CAN,256,104,96,70,110,39,0,0,0
74412,CAN,512,173,16,41,255,156,88,0,0
74425,CAN,256,74,99,72,93,200,255,0,0
74437,CAN,512,83,16,190,255,155,85,0,0
74450,CAN,256,132,89,23,44,19,1,0,0
74462,CAN,512,1,16,32,254,157,84,0,0
74475,CAN,256,205,88,32,105,74,255,0,0
74487,CAN,512,133,16,150,2,158,85,0,0
74500,CAN,256,143,98,73,115,76,0,0,0
74512,CAN,512,143,16,243,254,151,85,0,0
74525,CAN,256,85,98,70,121,166,0,0,0
74537,CAN,512,195,16,200,251,162,93,0,0
74550,CAN,256,239,91,64,72,60,255,0,0
74562,CAN,512,77,16,90,254,156,94,0,0
74575,CAN,256,217,87,77,99,246,255,0,0
74587,CAN,512,113,16,93,252,143,79,0,0
74600,CAN,256,251,87,47,75,29,1,0,0
74612,CAN,512,74,16,15,0,159,87,0,0
74625,CAN,256,31,82,43,89,82,0,0,0
74637,CAN,512,113,16,72,2,161,83,0,0
74650,CAN,256,87,99,86,101,140,255,0,0
74662,CAN,512,193,16,52,1,163,87,0,0
74675,CAN,256,188,72,46,111,194,255,0,0
74687,CAN,512,75,16,176,1,168,82,0,0
74700,CAN,256,144,88,49,106,82,255,0,0
74712,CAN,512,205,15,97,255,148,88,0,0
74725,CAN,256,79,113,73,99,119,255,0,0
74737,CAN,512,191,15,222,255,165,84,0,0
74750,CAN,256,209,97,78,90,134,255,0,0
74762,CAN,512,232,15,87,2,164,88,0,0
74775,CAN,256,81,105,71,62,116,0,0,0
74787,CAN,512,237,15,25,0,159,85,0,0
74800,CAN,256,26,97,52,73,70,1,0,0
74812,CAN,512,142,16,62,253,150,77,0,0
74825,CAN,256,47,89,44,117,192,255,0,0
74837,CAN,512,110,16,0,254,157,86,0,0
74850,CAN,256,102,90,79,122,70,255,0,0
74862,CAN,512,4,16,255,1,161,93,0,0
74875,CAN,256,223,88,19,78,244,254,0,0
74887,CAN,512,145,16,155,254,165,84,0,0
74900,CAN,256,171,98,24,118,126,253,0,0
74912,CAN,512,122,16,164,2,166,83,0,0
74925,CAN,256,35,113,69,87,150,255,0,0
74937,CAN,512,207,15,41,251,171,81,0,0
74950,CAN,256,3,90,39,110,37,255,0,0
74962,CAN,512,115,16,131,253,145,83,0,0
74975,CAN,256,247,110,28,124,198,1,0,0
74987,CAN,512,95,16,61,1,161,86,0,0
75000,CAN,256,222,80,75,112,182,0,0,0
75012,CAN,512,125,16,111,0,149,83,0,0
75025,CAN,256,32,103,75,96,136,255,0,0
75037,CAN,512,86,16,87,255,169,89,0,0
75050,CAN,256,13,107,64,113,71,0,0,0
75062,CAN,512,35,16,248,0,161,88,0,0
75075,CAN,256,127,110,97,109,12,0,0,0
75087,CAN,512,161,16,141,253,155,84,0,0
75100,CAN,256,74,103,64,98,128,1,0,0
75112,CAN,512,205,16,203,255,144,77,0,0
75125,CAN,256,15,116,110,85,201,255,0,0
75137,CAN,512,195,16,9,2,157,80,0,0
75150,CAN,256,125,103,15,43,25,0,0,0
75162,CAN,512,169,16,192,0,169,78,0,0
75175,CAN,256,207,86,57,104,189,0,0,0
75187,CAN,512,116,16,228,0,158,84,0,0
75200,CAN,256,105,96,37,122,181,254,0,0
75212,CAN,512,120,16,27,1,148,91,0,0
75225,CAN,256,206,104,56,111,191,255,0,0
75237,CAN,512,66,16,138,0,159,76,0,0
75250,CAN,256,184,82,73,96,82,255,0,0
75262,CAN,512,230,16,66,0,156,86,0,0
75275,CAN,256,58,81,97,84,105,255,0,0
75287,CAN,512,244,16,222,1,172,85,0,0
75300,CAN,256,132,91,87,83,234,255,0,0
75312,CAN,512,33,16,223,255,153,79,0,0
75325,CAN,256,59,94,61,67,162,254,0,0
75337,CAN,512,107,16,183,0,155,84,0,0
75350,CAN,256,250,68,70,75,212,255,0,0
75362,CAN,512,46,16,77,252,159,83,0,0
75375,CAN,256,146,98,61,93,224,255,0,0
75387,CAN,512,124,16,225,0,164,76,0,0
75400,CAN,256,181,83,103,139,211,255,0,0
75412,CAN,512,251,16,167,253,160,79,0,0
75425,CAN,256,105,110,67,100,221,1,0,0
75437,CAN,512,66,16,220,255,170,81,0,0
75450,CAN,256,57,87,63,95,14,0,0,0
75462,CAN,512,138,16,72,0,166,88,0,0
75475,CAN,256,65,91,73,118,214,255,0,0
75487,CAN,512,207,16,92,0,172,78,0,0
75500,CAN,256,36,107,48,122,21,1,0,0
75512,CAN,512,241,15,185,255,160,90,0,0
75525,CAN,256,156,78,49,105,16,0,0,0
75537,CAN,512,71,16,39,0,172,81,0,0
75550,CAN,256,241,91,34,89,71,0,0,0
75562,CAN,512,174,16,242,2,179,88,0,0
75575,CAN,256,182,116,61,106,187,0,0,0
75587,CAN,512,40,16,164,1,163,78,0,0
75600,CAN,256,232,75,35,97,153,254,0,0
75612,CAN,512,154,16,118,3,165,83,0,0
75625,CAN,256,50,74,110,113,249,0,0,0
75637,CAN,512,196,16,183,1,170,81,0,0
75650,CAN,256,121,106,62,126,187,1,0,0
75662,CAN,512,179,15,147,1,159,84,0,0
75675,CAN,256,238,97,57,94,78,255,0,0
75687,CAN,512,229,16,25,1,152,88,0,0
75700,CAN,256,198,97,92,92,56,1,0,0
75712,CAN,512,136,16,34,254,153,86,0,0
75725,CAN,256,218,58,66,47,207,255,0,0
